experiment_id,experiment_run,round,client_id,js
1,2,1,6,0.9493808150291443
1,2,1,8,1.2124892473220825
1,2,1,7,0.919908881187439
1,2,1,2,0.9657604694366455
1,2,1,4,1.1926823854446411
1,2,1,9,0.8853389620780945
1,2,1,3,1.152848243713379
1,2,1,5,1.1288353204727173
1,2,1,0,1.050442099571228
1,2,1,1,1.234689712524414
1,2,2,4,1.4348218441009521
1,2,2,2,0.9270814061164856
1,2,2,6,1.086560606956482
1,2,2,8,1.2726881504058838
1,2,2,9,0.9282779693603516
1,2,2,5,0.6702003479003906
1,2,2,7,1.0542207956314087
1,2,2,3,1.523034691810608
1,2,2,0,1.1923526525497437
1,2,2,1,1.2343382835388184
1,2,3,2,0.25313425064086914
1,2,3,0,0.3309701383113861
1,2,3,6,0.26785388588905334
1,2,3,1,0.2918718457221985
1,2,3,8,0.5260099172592163
1,2,3,4,0.46208110451698303
1,2,3,7,0.24521449208259583
1,2,3,9,0.20089814066886902
1,2,3,3,0.4284597933292389
1,2,3,5,0.3625015318393707
1,2,4,0,0.1314476728439331
1,2,4,4,0.08478643745183945
1,2,4,9,0.05756191909313202
1,2,4,8,0.11414311826229095
1,2,4,6,0.05840294808149338
1,2,4,1,0.09778985381126404
1,2,4,2,0.038781553506851196
1,2,4,3,0.17818906903266907
1,2,4,5,0.14493317902088165
1,2,4,7,0.07417044788599014
1,2,5,2,0.037941478192806244
1,2,5,4,0.07488588243722916
1,2,5,1,0.08638902753591537
1,2,5,3,0.11925490945577621
1,2,5,7,0.06318636983633041
1,2,5,5,0.18095745146274567
1,2,5,8,0.07750649750232697
1,2,5,6,0.0608382448554039
1,2,5,0,0.12295705825090408
1,2,5,9,0.029204130172729492
1,2,6,4,0.07837452739477158
1,2,6,2,0.03269265964627266
1,2,6,6,0.04734570533037186
1,2,6,9,0.04211808368563652
1,2,6,7,0.04485803470015526
1,2,6,3,0.0821586474776268
1,2,6,1,0.08485587686300278
1,2,6,5,0.14104557037353516
1,2,6,8,0.05310725048184395
1,2,6,0,0.10394266247749329
1,2,7,8,0.0679437592625618
1,2,7,3,0.09541670233011246
1,2,7,0,0.08562848716974258
1,2,7,7,0.053915899246931076
1,2,7,5,0.12756682932376862
1,2,7,9,0.03546927124261856
1,2,7,2,0.02578209899365902
1,2,7,4,0.053997475653886795
1,2,7,1,0.0629693940281868
1,2,7,6,0.05149619281291962
1,2,8,3,0.07221310585737228
1,2,8,6,0.04266240820288658
1,2,8,8,0.06833408772945404
1,2,8,0,0.07185258716344833
1,2,8,5,0.13081787526607513
1,2,8,1,0.0908089429140091
1,2,8,4,0.05873098596930504
1,2,8,9,0.026237815618515015
1,2,8,2,0.023514220491051674
1,2,8,7,0.04610390216112137
1,2,9,1,0.05930916965007782
1,2,9,2,0.023639671504497528
1,2,9,3,0.06316520273685455
1,2,9,5,0.12257219851016998
1,2,9,0,0.09599252045154572
1,2,9,9,0.02553013525903225
1,2,9,6,0.0386943519115448
1,2,9,4,0.049976371228694916
1,2,9,7,0.044532500207424164
1,2,9,8,0.06286031007766724
1,2,10,5,0.1299472451210022
1,2,10,4,0.07133544981479645
1,2,10,6,0.061011333018541336
1,2,10,9,0.031149987131357193
1,2,10,0,0.07328353077173233
1,2,10,1,0.07426899671554565
1,2,10,7,0.04015978053212166
1,2,10,8,0.06252100318670273
1,2,10,3,0.10840557515621185
1,2,10,2,0.03710675239562988
